id, repo, followersCommunity, forksCommunity, followersParticipation, forksParticipation
NickBolles, 256, -1, 364, -1, 0.8006435635899898
henrych4, 256, -1, -1, -1, -1
donmasakayan, 256, -1, 109, -1, 0.8075403948382385
meganelacheny, 256, 90, -1, 0.0, -1
forethoughtde, 256, -1, -1, -1, -1
aeadedoyin, 256, 0, -1, 0.8797221093656156, -1
nurikabe, 256, 19, 257, 0.710357736873802, 0.9529542418975532
smoothdvd, 256, -1, 119, -1, 0.9337545336081952
gitstart, 256, -1, -1, -1, -1
sulakin, 256, -1, -1, -1, -1
ryubro, 256, -1, -1, -1, -1
JelmerV-WFC, 256, 40, -1, 0.8833952936814599, -1
sekmet, 256, 26, 109, 0.6957855978203211, 0.5789176322311272
synth3tk, 256, -1, -1, -1, -1
jesusprubio, 256, 53, -1, 0.7782714763036002, -1
meganoob1337, 256, -1, 20, -1, 0.5573930668075214
misterdju, 256, -1, -1, -1, -1
yangfei4913438, 256, 5, -1, 1.0, -1
cupofnestor, 256, -1, -1, -1, -1
brocgailit, 256, -1, -1, -1, -1
Jan10, 256, 53, -1, 0.7889047501371551, -1
tanoabeleyra, 256, 53, -1, 0.8290933565380092, -1
greatwitenorth, 256, 0, -1, 1.0, -1
thomas-br, 256, -1, -1, -1, -1
alewin, 256, 53, -1, 0.9263508690270261, -1
chaitanyya, 256, -1, -1, -1, -1
diogotcorreia, 256, -1, -1, -1, -1
EpicUsaMan, 256, -1, -1, -1, -1
kuongknight, 256, -1, 365, -1, 0.9999999999999997
Leo1003, 256, -1, -1, -1, -1
maximeMD, 256, -1, -1, -1, -1
nobodywithbody, 256, -1, -1, -1, -1
aDEVE, 256, 88, -1, 0.7461454809519049, -1
gfigueroaalmera, 256, -1, -1, -1, -1
themaxaboy, 256, -1, -1, -1, -1
meck93, 256, -1, 214, -1, 0.9999999999999997
pouyamiralayi, 256, 92, -1, 1.0, -1
rgoupil, 256, -1, -1, -1, -1
stafyniaksacha, 256, 87, -1, 0.7794957726933258, -1
sylvainlap, 256, 87, -1, 0.0, -1
thomaspockrandt, 256, 15, -1, 1.0, -1
hanyuei, 256, 53, -1, 0.7889047501371551, -1
ihmpavel, 256, -1, -1, -1, -1
jasongitmail, 256, 53, -1, 0.6573557907833196, -1
kerimabdy, 256, -1, -1, -1, -1
profispojka, 256, -1, -1, -1, -1
websocket98765, 256, -1, 186, -1, 0.9529542418975532
rhnorskov, 256, 27, -1, 0.6324703398889538, -1
ThewBear, 256, 53, -1, 1.0, -1
Feranchz, 256, -1, -1, -1, -1
matsubaraDaisuke, 256, -1, -1, -1, -1
yummyelin, 256, -1, -1, -1, -1
tiagolima90, 256, -1, -1, -1, -1
Sayegh7, 256, -1, -1, -1, -1
AminZibayi, 256, -1, -1, -1, -1
dalirnet, 256, 53, -1, 0.9518086383390859, -1
Tonours, 256, 15, -1, 1.0, -1
dciccale, 256, 53, 115, 0.8402594683897885, 0.0
Duske, 256, -1, -1, -1, -1
iagocalazans, 256, 87, -1, 0.7747781350950507, -1
cogor, 256, -1, -1, -1, -1
jakobsjoqvist, 256, 93, -1, 1.0, -1
cebreus, 256, 88, -1, 0.7461454809519049, -1
jacargentina, 256, -1, 109, -1, 0.9191362745468151
wysher, 256, -1, -1, -1, -1
MuriloKakazu, 256, -1, -1, -1, -1
ntsvetkova-fcse, 256, -1, -1, -1, -1
dev-drprasad, 256, -1, -1, -1, -1
raulriera, 256, 53, 109, 0.0, 0.0
virgilbugnariu, 256, -1, -1, -1, -1
VladislavUmrikhin, 256, -1, -1, -1, -1
meherchandan, 256, -1, 52, -1, 0.8020681655101649
trick0, 256, -1, -1, -1, -1
tuxuuman, 256, -1, -1, -1, -1
akhilmhdh, 256, -1, -1, -1, -1
Ibochkarev, 256, -1, -1, -1, -1
mdacosta, 256, -1, -1, -1, -1
pataiadam, 256, 53, -1, 0.7889047501371551, -1
anjalirathor622, 256, 88, 207, 0.7461454809519049, 0.9529542418975532
binggg, 256, 53, 122, 0.7223590652725166, 0.8460491447086074
ayadav, 1280, -1, -1, -1, -1
AHgPuK, 256, -1, -1, -1, -1
NeOMakinG, 256, -1, -1, -1, -1
mleko, 256, -1, -1, -1, -1
davefv, 256, -1, -1, -1, -1
jorisw, 256, -1, -1, -1, -1
jorrit, 256, -1, 109, -1, 0.7542586875957703
kuldipem, 256, 19, 257, 1.0, 0.6317338646030966
msgeissler, 256, -1, -1, -1, -1
mikmar88, 256, -1, -1, -1, -1
okaris, 256, -1, -1, -1, -1
Tomburgs, 256, -1, -1, -1, -1
tudorilisoi, 256, -1, 109, -1, 0.8598442581033722
xlmnxp, 256, -1, -1, -1, -1
dakuenjery, 256, -1, -1, -1, -1
batuhankok, 256, -1, -1, -1, -1
brinley, 256, -1, -1, -1, -1
gfpacheco, 768, -1, 109, -1, 0.9337545336081952
hansemannn, 256, 53, 208, 0.7889047501371551, 0.9666320794692136
crunchtime-ali, 256, -1, 365, -1, 0.0
jskorepa, 256, 53, 95, 0.0, 0.9059085881135015
TokenChingy, 256, 91, -1, 0.9657931969009397, -1
johanbaath, 256, -1, 109, -1, 0.8349878375598644
Velua, 256, 26, -1, 0.9518086383390859, -1
Jose4gg, 256, -1, -1, -1, -1
rockmandash, 256, 87, -1, 0.8840250415267377, -1
bahdcoder, 256, 0, 209, 0.0, 0.9059085881135015
LordSimal, 256, -1, 257, -1, 0.9999999999999997
luanorlandi, 256, 53, 52, 0.8980093906786778, 0.8463994997113025
BRA1L0R, 256, -1, -1, -1, -1
mhelmetag, 256, 15, -1, 0.8659220082359441, -1
msioen, 256, -1, -1, -1, -1
Nsbx, 256, 19, 210, 0.8852285009574815, 0.8442979075807432
OleksiiKachan, 256, 53, -1, 0.8980093906786778, -1
preco21, 256, 70, -1, 0.0, -1
Prat041192, 256, -1, -1, -1, -1
entwicklerfr, 256, -1, -1, -1, -1
gianfigueroa, 256, 94, -1, 0.9125448967818119, -1
oscarsandberg, 256, 93, -1, 0.0, -1
stephledev, 256, -1, -1, -1, -1
uinz, 256, 53, 109, 0.73024296685199, 0.8776654623548252
yvesdo, 256, 94, -1, 0.0, -1
bglidwell, 256, -1, -1, -1, -1
adriatic, 256, 83, 52, 0.9657931969009397, 0.8020681655101652
andfk, 256, -1, -1, -1, -1
epegzz, 256, 21, 101, 0.96579319690094, 0.9999999999999997
XcrossD, 256, -1, -1, -1, -1
richardgrey, 256, -1, -1, -1, -1
jhoward1994, 256, -1, -1, -1, -1
jfrux, 256, -1, 151, -1, 0.7858652090012395
olragon, 256, 26, 173, 0.7522972539732664, 0.7701574594176237
lionettiluca, 256, 0, -1, 0.8621980330584714, -1
qunabu, 256, -1, -1, -1, -1
admosity, 256, -1, 109, -1, 0.6848943522619473
FabAdrien, 256, -1, -1, -1, -1
MurzNN, 256, -1, -1, -1, -1
AustinBratcher, 256, -1, -1, -1, -1
devaublanc, 256, 87, -1, 0.8807480135113084, -1
berdjabrahamian, 256, -1, -1, -1, -1
caiojhonny, 256, 95, -1, 1.0, -1
Krito1997, 256, -1, -1, -1, -1
chinhdo, 256, -1, -1, -1, -1
cwray-tech, 256, 0, -1, 0.7810409523520572, -1
malliaridis, 256, -1, -1, -1, -1
CleberRossi, 256, 89, -1, 0.9657931969009397, -1
darron1217, 256, -1, -1, -1, -1
davidlueder, 256, -1, -1, -1, -1
denislutz, 256, 15, 136, 0.9657931969009397, 0.0
DennisHartrampf, 256, -1, -1, -1, -1
dalbitresb12, 256, -1, -1, -1, -1
duncanhsieh, 256, -1, -1, -1, -1
ericliu-el, 256, -1, -1, -1, -1
fadhilx, 256, -1, -1, -1, -1
MeXaaR, 256, -1, -1, -1, -1
Freakspot, 256, -1, -1, -1, -1
fregu, 256, -1, -1, -1, -1
guibernardino, 256, -1, -1, -1, -1
guyathomas, 256, -1, 7, -1, 0.9529542418975532
imronras, 256, -1, -1, -1, -1
bromso, 256, 87, -1, 0.9036174859314325, -1
KempfCreative, 256, 88, -1, 0.7997613219851034, -1
kwang1012, 256, -1, -1, -1, -1
DrAAA-X, 256, -1, -1, -1, -1
marlonbaeten, 256, -1, -1, -1, -1
EarMaster, 256, 15, -1, 0.9657931969009397, -1
nicroto, 256, 88, 136, 0.7369794085710722, 0.7926181988329812
RileyMShea, 256, -1, -1, -1, -1
pointout, 256, -1, -1, -1, -1
Erim32, 256, -1, -1, -1, -1
derappelt, 256, -1, -1, -1, -1
thiagoaugusto, 256, 15, -1, 0.9518086383390859, -1
timgates42, 256, -1, 93, -1, 0.8245603155598238
valerianpereira, 256, 0, 211, 0.7889047501371551, 0.9457638346751853
vaskort, 256, -1, -1, -1, -1
waful, 256, -1, -1, -1, -1
yuku, 256, 15, 56, 0.0, 0.0
alxnkt, 256, -1, -1, -1, -1
chris-turner-datacom, 256, -1, -1, -1, -1
ComfortablyCoding, 256, -1, -1, -1, -1
endigo, 256, 53, -1, 1.0, -1
finnsnape, 256, -1, -1, -1, -1
jonmol, 256, -1, -1, -1, -1
matsupa, 256, -1, -1, -1, -1
abelsoares, 256, 53, 212, 0.5942608755872738, 0.9999999999999997
abrahamcuenca, 256, 53, -1, 0.8241947301464609, -1
aksdevac, 256, -1, -1, -1, -1
imfangli, 256, 53, -1, 0.8383740060490855, -1
imklau, 256, 53, -1, 0.8859393029239802, -1
snyk-bot, 256, 53, -1, 0.0, -1
tanmoyopenroot, 256, 53, -1, 0.9518086383390859, -1
ujal, 256, -1, -1, -1, -1
dimitrinicolas, 256, 53, -1, 0.7482313548714403, -1
aalasolutions, 256, -1, -1, -1, -1
adamrhunter, 256, -1, 122, -1, 0.9999999999999997
AdrianGunia, 256, -1, -1, -1, -1
benderillo, 256, -1, -1, -1, -1
Bishop, 256, -1, -1, -1, -1
ogonkov, 256, 53, -1, 1.0, -1
realabbas, 256, -1, -1, -1, -1
aplr, 256, 0, 11, 0.8761905871829481, 0.9059085881135015
AnjaliMahawar, 256, 96, 207, 0.8196486655696715, 0.9529542418975532
antoninbeaufort, 256, 53, -1, 0.8115490406564128, -1
endymion1818, 256, -1, -1, -1, -1
tapvt, 256, 53, 156, 0.7791561072563767, 0.8190330609843051
brettwillis, 256, -1, -1, -1, -1
Cpaczek, 256, -1, -1, -1, -1
chiacode, 256, -1, -1, -1, -1
derskeal, 256, -1, 294, -1, 0.9529542418975532
dkarski, 256, 81, -1, 1.0, -1
dr5hn, 256, 0, 211, 0.713610654338766, 0.9457638346751853
yedeyu, 256, 53, -1, 1.0, -1
dappiu, 256, 21, -1, 1.0, -1
dmeijboom, 256, -1, -1, -1, -1
digitalextremist, 256, 40, -1, 0.7322161593709293, -1
ductnn, 256, -1, 366, -1, 0.9425159304109022
Eggwise, 256, 40, -1, 0.8833952936814599, -1
Nisgrak, 256, -1, -1, -1, -1
EugeneFox78, 256, -1, -1, -1, -1
francois2metz, 256, 21, 109, 0.9243814253189693, 0.875780271923178
fredrivett, 256, -1, -1, -1, -1
hdeadman, 256, -1, 367, -1, 0.9999999999999997
Hertak, 256, -1, -1, -1, -1
HonzaVrkota, 256, -1, -1, -1, -1
jamesdbruner, 256, 53, 37, 0.889849677065072, 0.9529542418975532
jasonprado, 256, 26, -1, 0.6286453844201496, -1
jbbn, 256, 50, -1, 0.8336716660183751, -1
j0nezz, 256, -1, -1, -1, -1
jlsjonas, 256, 0, 116, 1.0, 0.9091480881189135
fromjonathan, 256, -1, -1, -1, -1
jorgeRambla, 256, -1, -1, -1, -1
juandl, 256, -1, -1, -1, -1
juancarlosjr97, 256, -1, -1, -1, -1
jgreene, 256, -1, -1, -1, -1
kwang1198, 256, -1, -1, -1, -1
verheyenkoen, 256, -1, -1, -1, -1
konstantinmuenster, 256, 53, 52, 0.8980093906786778, 0.8020681655101649
cuongnguyen112, 256, -1, -1, -1, -1
laurenskling, 256, -1, -1, -1, -1
LouisAugry, 256, 19, -1, 0.9411511814879283, -1
Luukth, 256, -1, -1, -1, -1
lydia-gu, 256, 134, -1, 0.9176019398405689, -1
olomedia, 256, -1, -1, -1, -1
mkqavi, 256, -1, -1, -1, -1
msimmer, 256, -1, 112, -1, 0.8598442581033722
bearjaws, 256, -1, -1, -1, -1
bykof, 256, 112, 94, 0.0, 0.9999999999999997
Michael-Scott-PC, 256, -1, -1, -1, -1
mikebolt, 256, -1, -1, -1, -1
velopert, 256, 70, 215, 0.8929601337852101, 0.9529542418975532
nazrdogan, 256, 53, 208, 0.7716539327341552, 0.9999999999999997
kenkz447, 256, -1, -1, -1, -1
nfrasser, 256, 53, -1, 0.9657931969009397, -1
onurdumangoz, 256, -1, -1, -1, -1
patrickblackjr, 256, 15, 109, 0.9411511814879283, 0.847739351672472
peluprvi, 256, 53, 358, 0.7889047501371551, 0.0
pwizla, 256, 88, -1, 0.0, -1
clorichel, 256, -1, -1, -1, -1
pmrotule, 256, -1, -1, -1, -1
pongstr, 256, 53, 257, 0.8410678423247445, 0.0
dearprakash, 256, 15, 109, 0.8047813668088858, 0.9191362745468151
ralphsomeday, 256, -1, 368, -1, 0.9999999999999997
rmaroun, 256, -1, 368, -1, 0.0
mmmmmrob, 256, -1, 1, -1, 0.8865040815410419
robertpiosik, 256, -1, -1, -1, -1
rlvk-vk, 256, -1, -1, -1, -1
rogix, 256, 53, 52, 1.0, 0.8020681655101645
FailedSitcom, 256, -1, -1, -1, -1
sebacampos, 256, -1, -1, -1, -1
bluesantamoon, 256, -1, -1, -1, -1
sidharthv96, 256, -1, -1, -1, -1
SorinGFS, 256, 83, -1, 0.9657931969009397, -1
slatham, 256, -1, 7, -1, 0.9529542418975532
tahaziauci, 256, -1, -1, -1, -1
tthakurani, 256, -1, -1, -1, -1
danilopolani, 256, 19, 123, 0.6931359755594186, 0.8396635392618345
TPXP, 256, -1, 172, -1, 0.8118175937671408
tbjers, 256, 40, -1, 0.9172871968186996, -1
vkarpov15, 256, 53, 109, 0.0, 0.9195863735176417
krizic, 256, -1, -1, -1, -1
veitbjarsch, 256, -1, 369, -1, 1.0
victorlambert, 256, 26, -1, 0.5419525428248128, -1
utajum, 256, -1, -1, -1, -1
wesbos, 256, 53, 7, 0.9040227163642691, 0.9999999999999997
yanuaraditia, 256, 8, -1, 0.0, -1
Zharkan, 256, -1, -1, -1, -1
acifer, 256, 26, -1, 1.0, -1
avdeyev, 256, -1, -1, -1, -1
bntnam, 256, 81, -1, 0.9315864460891132, -1
davidmauskop, 256, 87, 1, 0.8833952936814601, 0.8961585325450423
domenicoven, 256, -1, -1, -1, -1
bkoshelev, 256, -1, -1, -1, -1
jiv-e, 256, -1, -1, -1, -1
kiri-rin, 256, -1, -1, -1, -1
mijorus, 256, 0, -1, 1.0, -1
navinweb, 256, 87, -1, 0.9172871968186996, -1
Solnur, 256, -1, -1, -1, -1
sv-developer, 256, -1, -1, -1, -1
sdewaerhert, 256, -1, -1, -1, -1
tillschweneker, 256, -1, -1, -1, -1
vallerydelexy, 256, -1, -1, -1, -1
heartlessnan, 256, -1, -1, -1, -1
yasudacloud, 256, -1, -1, -1, -1
fouber, 256, 53, 109, 0.7852814888010877, 0.9999999999999997
absolux, 256, 53, -1, 0.801947773629017, -1
abhirathore2006, 256, -1, 52, -1, 0.8020681655101649
adamgall, 256, -1, -1, -1, -1
adamsaparudin, 256, 21, -1, 1.0, -1
adeel-ahmad-awan, 256, -1, -1, -1, -1
adryan30, 256, 26, -1, 0.6286453844201496, -1
ajitzero, 256, 53, -1, 0.6524215055770004, -1
akash-gupta-146, 256, -1, -1, -1, -1
Toyrone, 256, 15, 40, 0.8904331844978532, 0.9342323370920178
Webbist-dev, 256, -1, 370, -1, 0.9529542418975532
alexdupre, 256, -1, -1, -1, -1
dead-horse, 512, 53, 109, 0.7458635738466057, 0.840791050270638
tejasmanohar, 512, 53, 109, 0.706500239499074, 0.8342826282151006
fengmk2, 512, 53, 109, 0.7204268207293356, 0.8702273520812501
fl0w, 512, 53, 102, 0.7434286725418939, 0.9012501831088472
PlasmaPower, 512, 99, 216, 0.0, 0.8983912818246508
tinovyatkin, 512, 0, 217, 1.0, 0.9059085881135015
stojanovic, 512, 53, 292, 0.7828411137766591, 0.0
targos, 512, 53, 109, 0.0, 0.7988454083990633
initial-wu, 512, 53, -1, 0.7733756661690055, -1
doug-wade, 512, 53, 109, 0.0, 0.9031710657551306
ianstormtaylor, 512, 53, 109, 0.6671276484756781, 0.7860452499576949
nickmccurdy, 512, 53, 108, 0.8590800969444392, 0.7257833615644739
joehecn, 512, 53, -1, 0.9518086383390859, -1
Foxandxss, 512, 53, 109, 0.6885226584013274, 0.691764093766406
neighborhood999, 512, 53, 149, 0.39207280050628834, 0.7455729629894358
iyuq, 512, 53, 109, 0.7734082431164043, 0.8961585325450427
fundon, 512, 53, 109, 0.7325942084687745, 0.8486273714726223
yoshuawuyts, 512, 53, 109, 0.8282921546566288, 0.7005886372946883
panva, 512, 10, 100, 0.0, 0.0
ilkkao, 512, -1, 371, -1, 0.0
Jeff-Tian, 512, 53, 218, 0.8222356235125895, 0.9454369703888994
mingmingwon, 512, -1, 109, -1, 0.9999999999999997
mgol, 512, 0, 103, 0.9757469672809881, 0.9107735579915405
PatrickJS, 512, 53, 109, 0.7496824688829804, 0.7646020223259921
ronag, 512, 53, 109, 0.0, 0.7911130067085793
BridgeAR, 512, 53, 109, 0.8038922693569455, 0.8143447011517573
sonnyp, 512, 26, 335, 0.0, 0.0
tkvern, 512, -1, -1, -1, -1
alsotang, 512, 53, 109, 0.6333417752464048, 0.8263830989786698
bananaappletw, 512, 53, -1, 0.6113289641135424, -1
menems, 512, -1, -1, -1, -1
broucz, 512, 53, -1, 0.8196358294069535, -1
iamchenxin, 512, -1, 160, -1, 0.8912158280761137
miwnwski, 512, -1, -1, -1, -1
niftylettuce, 512, 53, -1, 0.0, -1
xtx1130, 512, 53, -1, 0.7154835534675863, -1
we11adam, 512, 53, 61, 0.7810651762387046, 0.9195863735176417
yorkie, 512, 53, 109, 0.7162743637483369, 0.8868218042153784
ZYSzys, 512, 53, -1, 0.7303429213604582, -1
shfshanyue, 512, 53, 219, 0.6099816861575507, 0.8418373343944578
aesopwolf, 512, 53, 109, 0.8670792733028496, 0.9191362745468151
AlbertAZ1992, 512, 53, 7, 0.4427550874848948, 0.9529542418975532
acberk, 512, -1, -1, -1, -1
AlexeyKhristov, 512, 53, -1, 0.9518086383390859, -1
Alexsey, 512, -1, 100, -1, 0.9999999999999997
andpeterson, 512, -1, -1, -1, -1
edevil, 512, 126, 78, 0.0, 0.9666320794692136
tryzniak, 512, 53, 109, 0.7028953652902226, 0.9191362745468151
SupaJoon, 512, -1, 109, -1, 0.9191362745468151
lealceldeiro, 512, -1, -1, -1, -1
avindra, 512, 26, -1, 0.9239852941245024, -1
bartolkaruza, 512, -1, 109, -1, 0.7490105538482339
BernzSed, 512, -1, -1, -1, -1
phlogisticfugu, 512, 53, -1, 0.7889047501371551, -1
chentsulin, 512, 53, 149, 0.6560515344797618, 0.727893567703378
purepennons, 512, 53, 109, 0.6080129835919419, 0.8129258286963861
tarqd, 512, 53, 221, 0.6825836672769834, 0.7940456563216276
hallas, 512, 53, -1, 0.0, -1
clarkdo, 512, 50, 190, 0.8419603584102728, 0.0
darrencauthon, 512, 19, 1, 0.9173286984480346, 0.8796082171285664
t3chnoboy, 512, 15, -1, 0.7972193414785612, -1
dobesv, 512, 53, 109, 0.8565984573638424, 0.7549366026623126
edvardchen, 512, -1, -1, -1, -1
Equim-chan, 512, 53, -1, 0.6599296870012523, -1
felixfbecker, 512, 53, 217, 0.7690751537327116, 0.7211699733435182
franciscop, 512, 53, 191, 0.0, 0.0
tolmasky, 512, 53, 333, 0.0, 0.0
Gerhut, 512, 53, 364, 0.7615243508338769, 0.9059085881135015
gillesdemey, 512, 53, 109, 0.7285183231563517, 0.9592002877751834
Becarl, 512, -1, -1, -1, -1
gthb, 512, -1, 76, -1, 0.9592002877751834
horx, 512, 15, -1, 0.8483885040093573, -1
TzviPM, 512, -1, -1, -1, -1
vyasriday, 512, 53, 149, 0.8772842208813116, 0.7341741105362385
hughsk, 512, 53, 109, 0.7702552781902654, 0.8214356069536586
igoradamenko, 512, 0, 1, 0.0, 0.0
Imon-Haque, 512, -1, -1, -1, -1
ivan-kleshnin, 512, 53, 257, 0.5346794940852897, 0.0
solome, 512, 97, -1, 0.717434300731786, -1
bassjacob, 512, 53, -1, 0.7746640730416777, -1
djake, 512, 53, -1, 0.0, -1
likegun, 512, 53, -1, 0.8352910763409271, -1
jancarloviray, 512, 53, 109, 0.737484330231517, 0.7453690021916679
jasonmacgowan, 512, -1, -1, -1, -1
jed, 512, 53, 109, 0.0, 0.0
JeffRMoore, 512, -1, 149, -1, 0.7455729629894358
th507, 512, 97, 322, 0.0, 0.81525981669854
jbergstroem, 512, 53, 222, 0.0, 0.862790873102002
demopark, 512, 53, 218, 0.0, 0.0
josephlin55555, 512, 55, 52, 1.0, 0.8020681655101649
julienw, 512, 53, 109, 0.0, 0.7039001637554579
kwngo, 512, 15, 80, 0.8731842169566192, 0.8118175937671408
karlbohlmark, 512, 53, 109, 0.9415401903222866, 0.8801667985129572
kennethormandy, 512, 53, 1, 0.7711857705367228, 0.8961585325450423
kimjoar, 512, 53, 109, 0.6624075725668807, 0.8514926678276775
kwyn, 512, 98, 109, 0.8806243680627932, 0.6276128518985495
kylesuss, 512, -1, -1, -1, -1
lourd, 512, 53, -1, 0.9518086383390859, -1
CodingPower472, 512, 99, 216, 1.0, 0.8588630387144667
noinkling, 512, -1, -1, -1, -1
madarche, 512, 10, 100, 0.8164662917143103, 1.0
m-a-r-c-e-l-i-n-o, 512, -1, 371, -1, 0.9999999999999997
marswong, 512, -1, -1, -1, -1
mgjm, 512, -1, 100, -1, 0.9999999999999997
matanshavit, 512, -1, -1, -1, -1
souzasmatheus, 512, 53, -1, 0.9518086383390859, -1
wryk, 512, 53, -1, 0.7045587531422808, -1
mattkubej, 512, -1, -1, -1, -1
mking, 512, -1, -1, -1, -1
matthewmueller, 512, 53, 109, 0.768513117394464, 0.7312040061061219
gaomd, 512, -1, -1, -1, -1
hegner123, 512, -1, -1, -1, -1
mpvosseller, 512, -1, -1, -1, -1
Connormiha, 512, -1, 109, -1, 0.6276128518985495
TooTallNate, 512, 53, 109, 0.6986819821845496, 0.8393056380468463
nvartolomei, 512, 53, 220, 0.6573557907833196, 0.9999999999999997
olleolleolle, 512, 15, 1, 0.8212158192415144, 0.8208628681409545
pandapaul, 512, -1, 109, -1, 0.9191362745468151
PaulAnnekov, 512, -1, 56, -1, 0.9999999999999997
wachunei, 512, 15, -1, 1.0, -1
peey, 512, -1, 109, -1, 0.8313029745818603
phillipalexander, 512, 55, -1, 0.0, -1
pkuczynski, 512, 60, 109, 0.8547630074951513, 0.8559511259285312
chemzqm, 512, 53, 109, 0.7956441540190299, 0.9068895985322254
reod, 512, -1, 1, -1, 0.7066058461328222
snowyu, 512, 15, 109, 0.8973797475905968, 0.8827256386490347
twitchard, 512, -1, 1, -1, 0.9999999999999997
rstacruz, 512, 53, 109, 0.8980093906786784, 0.7266611174645907
robinpokorny, 512, 74, 52, 0.8857665284446568, 0.8020681655101649
ruimarinho, 512, 19, 212, 0.7348693620212748, 0.0
saadq, 512, 53, 223, 0.7191190254830773, 0.9999999999999997
hcz, 512, -1, -1, -1, -1
shaunwarman, 512, 53, 109, 0.8601228303823878, 0.9191362745468151
zhangxiang958, 512, 53, -1, 0.8183347898789461, -1
xueqingxiao, 512, 53, -1, 0.6678116988015432, -1
sterling, 512, -1, -1, -1, -1
Kjir, 512, -1, -1, -1, -1
taehwanno, 512, -1, -1, -1, -1
soygul, 512, 53, 109, 0.782260407422838, 0.0
lagden, 512, 53, 109, 0.8639880151549824, 0.8016331294296757
tschaub, 512, 53, 109, 0.0, 0.7928635690251362
tomasruud, 512, -1, -1, -1, -1
travisjeffery, 512, 53, 1, 0.8138763040017788, 0.7261701308538211
usmandap, 512, -1, -1, -1, -1
vijaykrishnavanshi, 512, 15, 224, 0.6367342613139131, 0.9003867174124598
vikr01, 512, 39, 40, 0.8754793725220121, 0.9666320794692136
WaleedAshraf, 512, 53, 35, 0.858057611603229, 0.0
wong2, 512, 21, 225, 0.7299006085154638, 0.8956957884382586
yanickrochon, 512, 53, 109, 0.0, 0.0
medanat, 512, -1, -1, -1, -1
zacanger, 512, 134, -1, 0.0, -1
ztanner, 512, 53, 7, 0.5188075770493858, 0.9529542418975532
bhanuc, 512, 53, 107, 0.9518086383390859, 0.9529542418975532
zhaosaisai, 512, 53, 109, 0.7420008993593035, 0.8239884993912812
Cr1s, 512, -1, -1, -1, -1
designgrill, 512, 100, -1, 1.0, -1
ejose19, 512, -1, -1, -1, -1
frankxin, 512, 53, -1, 0.7712612524412028, -1
gyson, 512, 53, 109, 0.8659349836631285, 0.9191362745468151
hyj1991, 512, 53, 109, 0.7544521681707775, 0.8314832875599699
tpscrpt, 512, -1, -1, -1, -1
jeromew, 512, -1, 109, -1, 0.4193601085859828
godky, 512, 53, -1, 0.8419841506428833, -1
laffachan, 512, -1, -1, -1, -1
mako-taco, 512, -1, 109, -1, 0.918870519629724
nicoder, 512, -1, 109, -1, 0.6503839875946513
nswbmw, 512, 53, 102, 0.7233125215601455, 0.0
qingmingsang, 512, 53, -1, 0.6961579256911974, -1
rosald, 512, -1, -1, -1, -1
sgpinkus, 512, -1, 199, -1, 1.0
xiongsongsong, 512, 53, -1, 0.6573557907833196, -1
superchink, 512, -1, -1, -1, -1
tmilewski, 512, 15, 226, 0.5625062180141946, 0.9666320794692136
urugator, 512, 100, 109, 0.0, 0.8776654623548252
buzuosheng, 512, 53, 219, 0.8831222094639534, 0.7734189084841294
zensh, 512, 53, 109, 0.7739679299246158, 0.8496405209953563
ziyunfei, 512, 53, -1, 0.0, -1
zzzs, 512, 53, 227, 0.7534234465080341, 0.9592002877751834
safarishi, 512, 53, 116, 0.8577607237232099, 0.8720908295994894
imba-tjd, 16896, 134, -1, 0.0, -1
astaxie, 1024, 5, 29, 0.0, 0.9191362745468151
flycash, 1024, 111, 229, 0.8352043507359379, 0.0
JessonChan, 1024, 101, 372, 0.0, 0.960174909177569
slene, 1024, 5, 228, 1.0, 0.9568341097679547
jianzhiyao, 1024, 101, 229, 0.8628257599905264, 1.0
miraclesu, 1024, 5, 230, 0.7094179086694974, 0.9578746939983531
fuxiaohei, 1024, 5, 231, 0.6514011132150623, 0.9666320794692136
ysqi, 1024, 5, 232, 0.6640036075178986, 0.7828411971481198
AllenX2018, 1024, 107, 29, 1.0, 0.9529542418975532
Loyalsoldier, 1024, 53, -1, 0.6657877347983514, -1
pengfei-xue, 1024, 21, -1, 0.8178771205486577, -1
youngsterxyf, 1024, 21, 239, 0.8027049760264615, 0.0
amrfaissal, 1024, 102, 1, 0.7915739078793915, 0.8486083377972004
IamCathal, 1024, 103, -1, 0.9323709634338897, -1
changsongl, 1024, 101, -1, 0.8830804983201832, -1
unknwon, 1024, 5, 99, 0.0, 0.0
holooooo, 1024, -1, -1, -1, -1
markismark, 1024, -1, -1, -1, -1
francoishill, 1024, 5, -1, 0.9081545601070542, -1
GNURub, 1024, 5, 257, 0.6887235063387736, 0.81235242669272
gadelkareem, 1024, 5, 257, 0.8177124006164671, 0.972718479401449
elvizlai, 1024, 5, -1, 0.7590121365180847, -1
lxShaDoWxl, 1024, -1, 0, -1, 0.6617451203453266
